Taxpayer Number,Taxpayer Name,Taxpayer Address,Taxpayer City,Taxpayer State,Taxpayer Zip,Taxpayer County,Location Number,Location Name,Location Address,Location City,Location State,Location Zip,Location County,Inside/Outside City Limits,TABC Permit Number,Responsibility Begin Date,Responsibility End Date,Obligation End Date,Liquor Receipts,Wine Receipts,Beer Receipts,Cover Charge Receipts,Total Receipts
17604851208,"3AM ENTERPRISES, INC.",16203 WESTHEIMER RD STE 102,HOUSTON,TX,77082,101,2,AL'S SPORTS BAR,16203 WESTHEIMER RD STE 102,HOUSTON,TX,77082,101,Y,MB533641,04/23/2003,,10/31/2017,$29705,$43,$21155,$0,$50903
32061959865,"ORION GOLF TX, INC.",12120 STATE LINE RD # 363,LEAWOOD,KS,66209,0,1,INDIAN CREEK GOLF CLUB,1650 W FRANKFORD RD,CARROLLTON,TX,75007,61,Y,RM973101,02/16/2017,,10/31/2017,$16550,$115,$24752,$0,$41417
17460627544,AMERICAN LEGION LLOYD GRUBBS POST #49,108 GREEN AVE,ORANGE,TX,77630,181,1,LLOYD GRUBBS POST NO. 49 THE AMERICAN LEGION OF OR,108 GREEN AVE,ORANGE,TX,77630,181,Y,NE124815,12/01/1993,,10/31/2017,$2415,$20,$5303,$0,$7738
17427553833,"RANO ENTERPRISES, INC.",508 N STANTON ST,EL PASO,TX,79901,71,2,THE BRIAR PATCH,508 N STANTON ST INCLUDEDING 508 1/2,EL PASO,TX,79901,71,Y,MB258428,01/06/1997,,10/31/2017,$45342,$692,$1884,$0,$47918
32060018382,"FANNIN HOTEL MANAGEMENT, LLC",6306 HIDDEN CREST WAY,SUGAR LAND,TX,77479,79,1,ALOFT HOUSTON DOWNTOWN,820 FANNIN ST,HOUSTON,TX,77002,101,Y,MB948578,06/21/2016,,10/31/2017,$11565,$2300,$5069,$0,$18934
32056335576,"TOASTED COFFEE, LP",6441 WESTLAKE AVE,DALLAS,TX,75214,57,1,TOASTED COFFEE + KITCHEN,5420 ROSS AVE STE 180,DALLAS,TX,75206,57,Y,MB948537,06/21/2016,,10/31/2017,$2247,$1336,$1008,$0,$4591
32059782758,"TJ REED'S DICKINSON, LLC",614 FM 517 RD W,DICKINSON,TX,77539,84,1,TJ REED'S BETTER BURGERS & SHAKES,614 FM 517 RD W,DICKINSON,TX,77539,84,Y,MB954655,08/15/2016,,10/31/2017,$7057,$501,$5955,$0,$13513
17528893658,"GRAND CHINESE BUFFET RESTAURANT, INC.",2390 E LAMAR BLVD,ARLINGTON,TX,76006,220,1,GRAND CHINESE BUFFET,2390 E LAMAR BLVD,ARLINGTON,TX,76006,220,Y,MB505877,12/31/2001,,10/31/2017,$0,$3,$287,$0,$290
32020529700,KEIVANS HOSPITALITY INC.,22055 KATY FWY,KATY,TX,77450,101,1,HILTON GARDEN INN - KATY MILLS,2409 TEXAMATI DR,KATY,TX,77494,101,Y,MB748648,05/20/2010,,10/31/2017,$4501,$1359,$2677,$0,$8537
17606104622,LONGVIEW TEX N.P. INC.,220 GLENHAVEN DR,TYLER,TX,75701,212,1,ELECTRIC COWBOY/LONE STAR ICE HOUSE,1016 MCCANN RD,LONGVIEW,TX,75601,92,Y,N 461939,11/17/1999,,10/31/2017,$85578,$755,$52783,$0,$139116
32049814299,"JDCDRT, LLC",307 MARY LOU DR,DEL RIO,TX,78840,233,1,BLUE OASIS BAR & GRILL,3806 VETERANS BLVD STE F,DEL RIO,TX,78840,233,Y,MB835853,03/27/2013,,10/31/2017,$14359,$377,$15982,$0,$30718
17525282053,"JOSE' FUENTES CO., INC.",16816 DALLAS PKWY,DALLAS,TX,75248,57,4,GLORIA'S RESTAURANT,608 N BISHOP AVE,DALLAS,TX,75208,57,Y,RM767194,02/03/2011,,10/31/2017,$87513,$4980,$8092,$0,$100585
32041355853,"RIO MEX DOS, LLC",PO BOX 43,HUTTO,TX,78634,246,1,"RIO MEX DOS, LLC",560 HIGHWAY 79 STE A100,HUTTO,TX,78634,246,Y,MB614573,09/07/2010,,10/31/2017,$45398,$626,$2957,$0,$48981
32059548639,"KANN RESTAURANTS, LLC",130 SEMINOLE DR,STEPHENVILLE,TX,76401,72,1,CAAM'S,223 E COLLEGE ST,STEPHENVILLE,TX,76401,72,Y,N 962976,11/01/2016,,10/31/2017,$0,$0,$0,$0,$0
32043402489,"MYRON'S PRIME TIME, INC.",136 N CASTELL AVE,NEW BRAUNFELS,TX,78130,46,2,MYRON'S AT ALON TOWN CENTER,10003 NW MILITARY HWY STE 2111,SAN ANTONIO,TX,78231,15,Y,MB774668,05/11/2011,,10/31/2017,$15408,$31494,$1695,$0,$48597
32050555906,"MICO RESTAURANT I, LP",2822 N HENDERSON AVE,DALLAS,TX,75206,57,1,MESERO MIGUEL,2822 N HENDERSON AVE,DALLAS,TX,75206,57,Y,MB850971,09/09/2013,,10/31/2017,$65567,$7984,$5367,$0,$78918
17526166255,"D.C.G., INC.",10530 SPANGLER RD,DALLAS,TX,75220,57,1,THE LODGE,10530 SPANGLER RD,DALLAS,TX,75220,57,Y,MB259864,11/08/1995,,10/31/2017,$225895,$113368,$47057,$0,$386320
32055559788,HOLLOWBROOK VENTURES LLC,12302 WESTMERE DR,HOUSTON,TX,77077,101,1,VRSI,820 HOLMAN ST,HOUSTON,TX,77002,101,Y,MB918135,08/20/2015,,10/31/2017,$0,$0,$0,$0,$0
32051168568,"JS CAPITAL, L.L.C.",17101 PRESTON RD STE 210,DALLAS,TX,75248,57,1,LANDMARK FW,3008 BLEDSOE ST,FT WORTH,TX,76107,220,Y,MB856691,11/06/2013,,10/31/2017,$120205,$2098,$62530,$0,$184833
32063042983,AFTERFALL LLC,2000 AUGUSTA DR,HOUSTON,TX,77057,101,1,LA VISTA 101,1805 W 18TH ST,HOUSTON,TX,77008,101,Y,MB990200,08/03/2017,,10/31/2017,$0,$0,$0,$0,$0
12637979225,"EL TIZONCITO, LLC",11031 HILLCREST RD,DALLAS,TX,75230,57,2,EL TIZONCITO TAQUERIA,5150 LEMMON AVE # 111,DALLAS,TX,75209,57,Y,MB799751,03/06/2012,,10/31/2017,$16201,$306,$8662,$0,$25169
17422218200,"PIZZA PROPERTIES, INC.",4445 N MESA ST STE 100,EL PASO,TX,79902,71,18,PETER PIPER PIZZA,729 W JEFFERSON BLVD,DALLAS,TX,75208,57,Y,RM817907,10/01/2012,,10/31/2017,$0,$0,$3624,$0,$3624
12616911298,"BONZAI JAPANESE STEAK HOUSE, INC.",1802 S CLACK ST,ABILENE,TX,79605,221,1,BONZAI JAPANESE STEAK HOUSE,1802 S CLACK ST,ABILENE,TX,79605,221,Y,MB685388,02/28/2008,,10/31/2017,$3290,$0,$2784,$0,$6074
12053603333,CAMPA INC.,105 KENNINGS RD STE 6,CROSBY,TX,77532,101,3,HECTORS MEXICAN RESTAURANT,3333 FM 1960 RD E STE A&B,HUMBLE,TX,77338,101,N,MB656708,04/10/2007,,10/31/2017,$7120,$102,$2990,$0,$10212
32044985433,OLD SCHOOL HIGH COTTON LLC,401 E 6TH ST,AUSTIN,TX,78701,227,1,OLD SCHOOL BAR & GRILL,401 E 6TH ST,AUSTIN,TX,78701,227,Y,MB786019,09/28/2011,,10/31/2017,$34636,$809,$22663,$0,$58108
32059847387,"V-EATS BEVERAGE COMPANY, LLC",425 BEDFORD ST,DALLAS,TX,75212,57,1,V-EATS MODERN VEGAN,3011 GULDEN LN STE 102,DALLAS,TX,75212,57,Y,RM945763,06/01/2016,,10/31/2017,$10286,$2199,$2323,$0,$14808
17520934021,DAILEY BEVERAGE CORPORATION,PO BOX 11285,LUBBOCK,TX,79408,152,1,CRYSTAL'S,2407 CORNELL,LUBBOCK,TX,79415,152,Y,MB402620,10/03/2013,,10/31/2017,$0,$0,$0,$0,$0
30116107787,PLAYERS,24040 LOOP 494,PORTER,TX,77365,170,1,PLAYERS,312 LOOP 494 D,PORTER,TX,77365,170,N,N 177652,12/01/1993,,10/31/2017,$15790,$0,$8057,$0,$23847
32037112664,"FREDERICK'S BISTRO, LTD.",14439 NW MILITARY HWY STE 100,SHAVANO PARK,TX,78231,15,1,FREDERICK'S BISTRO,14439 NW MILITARY HWY STE 100,SHAVANO PARK,TX,78231,15,Y,MB699297,07/28/2008,,10/31/2017,$10426,$25964,$3329,$0,$39719
12037834483,"STEVOS&SH, INC.",4911 N MAIN ST,BAYTOWN,TX,77521,101,1,DOWN ON MAIN STREET,4911 N MAIN ST,BAYTOWN,TX,77521,101,Y,MB625894,04/25/2006,,10/31/2017,$21554,$114,$21433,$0,$43101
32042344922,"PIZZERIA TESTA, LLC",8660 CHURCH ST,FRISCO,TX,75034,43,1,"PIZZERIA TESTA, LLC",8660 CHURCH ST,FRISCO,TX,75034,43,Y,RM805271,04/27/2012,,10/31/2017,$130,$36858,$9878,$0,$46866
11419348450,NEMECIO TORRES & JAVIER VALLES,223 W WALL ST STE 121,MIDLAND,TX,79701,165,2,CAN CUN GRILL,223 W WALL ST STE 121,MIDLAND,TX,79701,165,Y,MB672234,09/25/2007,,10/31/2017,$29932,$1439,$6090,$0,$37461
12601252849,"BIJOY BAR, LLC",1933 MAIN ST,DALLAS,TX,75201,57,1,HOTEL INDIGO DALLAS,1933 MAIN ST FL 3,DALLAS,TX,75201,57,Y,MB622116,03/14/2006,,10/31/2017,$5874,$5068,$5123,$0,$16065
10303869217,"THE DUNES SOCIAL CLUB, INC.",PO BOX 1105,FRANKSTON,TX,75763,1,1,THE DUNES SOCIAL CLUB,159 PR 7019,FRANKSTON,TX,75763,1,N,N 513979,05/10/2002,,10/31/2017,$3067,$0,$8731,$0,$11798
32043195349,"GIANG B, LLC",10560 WALNUT ST STE 100,DALLAS,TX,75243,57,1,THE BOILING CRAB,10560 WALNUT ST STE 100,DALLAS,TX,75243,57,Y,RM783028,08/22/2011,,10/31/2017,$0,$0,$17504,$0,$17504
32063696481,SEVEN FLAMES INVESTMENT CORP,1909 STERLING TRACE DR,KELLER,TX,76248,220,1,FLAMES SEAFOOD GRILL,1030 E US HIGHWAY 377 STE 100,GRANBURY,TX,76048,111,Y,RM992023,08/21/2017,,10/31/2017,$8240,$2736,$10537,$0,$21513
32052917666,"STANFORDCO, INC.",3309 TWIN CREEKS DR,CLEBURNE,TX,76031,126,1,THE 515 BAR,515 S JENNINGS AVE,FORT WORTH,TX,76104,220,Y,MB866264,03/13/2014,,10/31/2017,$14020,$241,$8806,$0,$23067
17603941539,500 NORTHBELT LOUNGE CORPORATION,4403 1ST AVE SE STE 114,CEDAR RAPIDS,IA,52402,0,2,COPELANDS FAMOUS NEW ORLEANS RESTAURANT & BAR,1400 PLAZA PL,SOUTHLAKE,TX,76092,220,Y,MB236985,06/15/2007,,10/31/2017,$53925,$23871,$17188,$0,$94984
32049457768,"CW BEVERAGE SERVICES, INC.",110 STAGECOACH TRL,GORDON,TX,76453,182,1,"CW BEVERAGE SERVICES, INC.",160 CLUB HOUSE DR,WEATHERFORD,TX,76087,184,N,N 833852,03/07/2013,,10/31/2017,$4015,$986,$8250,$0,$13251
32050929580,BIG NASTY'S NP,13698 S MANSFIELD FERRY RD,ORANGE,TX,77630,181,2,TEXAS AVE TAVERN,2845 TEXAS AVE STE 500,BRIDGE CITY,TX,77611,181,Y,N 849988,10/01/2016,,10/31/2017,$13239,$103,$13082,$0,$26424
32061176809,"GS&RR INVESTMENTS, INC.",14960 NORTHWEST FWY,HOUSTON,TX,77040,101,2,LA FOGATA TEX-MEX GRILL,14960 NORTHWEST FWY,HOUSTON,TX,77040,101,N,MB962219,10/25/2016,,10/31/2017,$6715,$240,$2607,$0,$9562
32042163611,THE RANGE BBQ LLC,3201 116TH ST,LUBBOCK,TX,79423,152,3,THE RANGE BBQ LLC,3201 116TH ST,LUBBOCK,TX,79423,152,Y,RM933740,02/02/2016,,10/31/2017,$7762,$0,$14317,$0,$22079
32061371616,"BRAMERSON, INC.",25915 KALKSTEINE LOOP,NEW BRAUNFELS,TX,78132,46,1,ANCHOR BAR,4553 N LOOP 1604 W STE 1133,SAN ANTONIO,TX,78249,15,Y,MB980886,05/04/2017,,10/31/2017,$12590,$662,$34809,$0,$48061
17509875856,"CASA MANANA, INC.",3101 W LANCASTER AVE,FORT WORTH,TX,76107,220,1,CASA MANANA MUSICALS INC,3101 W LANCASTER AVE,FORT WORTH,TX,76107,220,Y,MB637077,08/22/2006,,10/31/2017,$0,$2378,$726,$0,$3104
32015619268,"SKYBOX AMUSEMENTS, LLC",513 KUDU TRL,HARKER HTS,TX,76548,14,2,WET WILLY'S,400 W VETERANS MEMORIAL BLVD,HARKER HEIGHTS,TX,76548,14,Y,MB731358,09/14/2009,,10/31/2017,$12316,$85,$19497,$0,$31898
32049877163,NEW CAFE ISTANBUL INC,7300 LONE STAR DR STE C160,PLANO,TX,75024,43,2,CAFE ISTANBUL,7300 LONE STAR DR STE C160,PLANO,TX,75024,43,Y,RM704175,02/01/2013,,10/31/2017,$3732,$4292,$1203,$0,$9227
32015036844,"KSM TEXAS BEVERAGE, L.L.C.",501 HIGHWAY 332 W,LAKE JACKSON,TX,77566,20,2,BUTTERFIELD TRAIL GOLF CLUB,1858 COTTONWOODS,EL PASO,TX,79906,71,N,MB668075,08/10/2007,,10/31/2017,$5927,$471,$9618,$0,$16016
32034938889,"DATB, LP",4100 PEBBLE BEACH DR,LEAGUE CITY,TX,77573,84,1,LA BRISA ON THE CREEK,501 WESLEY DRIVE,LEAGUE CITY,TX,77573,84,Y,MB710202,12/12/2008,,10/31/2017,$84398,$2308,$31167,$0,$117873
32009824122,MAMI TAKAGI,920 STUDEMONT ST STE 300,HOUSTON,TX,77007,101,3,SUSHI TORA,920 STUDEMONT ST STE 300,HOUSTON,TX,77007,101,Y,MB634766,07/01/2011,,10/31/2017,$0,$0,$1817,$0,$1817
17560406989,"TAWAKONI POST NO. 517 THE AMERICAN LEGION, DEPARTM",236 W STATE HIGHWAY 276,WEST TAWAKONI,TX,75474,116,3,TAWAKONI AMERICAN LEGION POST 517,236 HWY 276,WEST TAWAKONI,TX,75474,116,Y,NE066840,12/01/1993,,10/31/2017,$3296,$17,$3801,$0,$7114
32057365788,HC BEVERAGE TEXAS LLC,101 W OHIO ST STE 720,INDIANAPOLIS,IN,46204,0,1,EMBASSY SUITES SAN ANTONIO - NORTHWEST,7750 BRIARIDGE DR,SAN ANTONIO,TX,78230,15,Y,MB916136,08/04/2015,,10/31/2017,$10279,$3162,$5003,$0,$18444
13522979023,"DRINX ENTERTAINMENT, INC.",5222 BARKER CYPRESS RD STE 170,HOUSTON,TX,77084,101,1,SHARKY'S MACHINE,5222 BARKER CYPRESS RD STE 170,HOUSTON,TX,77084,101,Y,MB740080,01/08/2010,,10/31/2017,$34622,$155,$20369,$0,$55146
30116276996,THE EMBERS CLUB,3519 N TWIN CITY HWY,NEDERLAND,TX,77627,123,1,THE EMBERS CLUB,3519 N TWIN CITY HWY,NEDERLAND,TX,77627,123,N,N 115427,12/01/1993,,10/31/2017,$32097,$133,$15271,$0,$47501
32034495195,"LAKE JACKSON TEXAS HOSPITALITY TWS, LLC",925 HIGHWAY 332,LAKE JACKSON,TX,77566,20,1,PARROT EYES BAR,929 HIGHWAY 332 W,LAKE JACKSON,TX,77566,20,N,RM719310,11/12/2010,,10/31/2017,$2554,$39,$1875,$0,$4468
32047984979,MATER BAR CORPORATION,291 WINDGAIL RD,CLINT,TX,79836,71,1,CHIQUITA BAR,310 E MISSOURI AVE,EL PASO,TX,79901,71,Y,MB465516,06/01/2012,,10/31/2017,$17748,$0,$3139,$0,$20887
32047273480,"ERICA ROX, INC.",6302 WILLGUS TRAIL LN,HOUSTON,TX,77066,101,1,ON THE ROX SPORTS BAR AND GRILL,7054 FM 1960 RD E,HUMBLE,TX,77346,101,Y,MB819487,09/14/2012,,10/31/2017,$51236,$1388,$47949,$0,$100573
32057706288,CHILE MOLE POZOLE LLC,4207 MIDDLETON RD,DALLAS,TX,75229,57,1,KOMALI RESTAURANT,4152 COLE AVE STE 106,DALLAS,TX,75204,57,Y,MB934204,02/05/2016,,10/31/2017,$20318,$4673,$1620,$0,$26611
12041014551,CROSS TIMBERS BEVERAGE INC.,613 SOUTHEAST PKWY,AZLE,TX,76020,220,1,CROSS TIMBERS BEVERAGE INC.,1181 S STEWART ST,AZLE,TX,76020,184,Y,NB630992,06/19/2006,,10/31/2017,$0,$0,$9117,$0,$9117
17522802796,"MR. MAX CAFE NIPPON, INC.",3028 N BELT LINE RD,IRVING,TX,75062,57,1,MR MAX,3028 N BELT LINE RD,IRVING,TX,75062,57,Y,MB221658,12/01/1993,,10/31/2017,$6221,$298,$5330,$0,$11849
18000137549,BERRYHILL HOT TAMALES CORPORATION,5603 WILLERS WAY,HOUSTON,TX,77056,101,4,BERRYHILL HOT TAMALES,1717 POST OAK BLVD STE C,HOUSTON,TX,77056,101,Y,MB424476,12/23/1997,,10/31/2017,$17600,$1976,$7033,$0,$26609
32055588381,JOSEPH CANO ET AL,2114 N SAINT MARYS ST,SAN ANTONIO,TX,78212,15,1,THE PHANTOM ROOM,2106 N SAINT MARYS ST,SAN ANTONIO,TX,78212,15,Y,MB898882,02/23/2015,,10/31/2017,$0,$0,$0,$0,$0
17426102269,"R.B.L. TEX-MEX LOUNGE, INC.",2017 W OWASSA RD,EDINBURG,TX,78539,108,1,R B L TEX-MEX LOUNGE INC,2017 W OWASSA RD,EDINBURG,TX,78539,108,Y,MB226884,12/01/1993,,10/31/2017,$25322,$2636,$29817,$0,$57775
32059349111,LUCKY SAKE LLC,19819 NORTHWEST FWY,JERSEY VLG,TX,77065,101,1,TORO JAPANESE STEAK HOUSE  & SUSHI BAR,19819 NORTHWEST FWY,JERSEY VILLAGE,TX,77065,101,Y,MB962253,10/25/2016,,10/31/2017,$4872,$6770,$2573,$0,$14215
17525100024,SHORELINE RESTAURANT CORPORATION,309 E INTERSTATE 30,ROCKWALL,TX,75087,199,2,CULPEPPER STEAK HOUSE,309 INTERSTATE 30 SOUTHSIDE,ROCKWALL,TX,75087,199,Y,RM682833,02/04/2008,,10/31/2017,$14448,$19601,$3674,$0,$37723
32056333530,DOLCE RIVIERA LLC,2501 N HARWOOD ST STE 1400,DALLAS,TX,75201,57,1,DOLCE RIVIERA RESTAURANT / SEPPI BISTRO,2950 N HARWOOD ST,DALLAS,TX,75201,57,Y,MB931987,01/13/2016,,10/31/2017,$43907,$142933,$3443,$0,$190283
32049865614,"DG'S, A GENTLEMAN'S CLUB, INC.",6220 GASTON AVE STE 700,DALLAS,TX,75214,57,1,"DG'S, A GENTLEMAN'S CLUB",2117 W NORTHWEST HWY,DALLAS,TX,75220,57,Y,MB833760,03/06/2013,,10/31/2017,$221221,$9358,$31272,$0,$261851
17425684358,"4709 INCORPORATED, D/B/A MIDTOWN LIVE",7602 BROOKHOLLOW CV,AUSTIN,TX,78752,227,2,MIDTOWN LIVE SPORTS CAFE,7408 CAMERON RD STE E,AUSTIN,TX,78752,227,Y,MB215951,12/01/1993,,10/31/2017,$41964,$2494,$7041,$0,$51499
17410347425,"MCALLEN COUNTRY CLUB, INC.",PO BOX 998,MCALLEN,TX,78505,108,2,MCALLEN COUNTRY CLUB INC,615 WICHITA AVE,MCALLEN,TX,78503,108,Y,N 037377,12/01/1993,,10/31/2017,$12761,$9367,$5942,$561,$28631
32047448702,RUSTY BEAGLE LLC,1301 JUSTIN RD STE 409,LEWISVILLE,TX,75077,61,1,RUSTY BEAGLE SPORTS GRILL,1301 JUSTIN RD STE 109,LEWISVILLE,TX,75077,61,Y,RM810928,06/18/2012,,10/31/2017,$20392,$1512,$33086,$0,$54990
17429065000,"ENCHILADAS Y MAS, INC.",15701 PANORAMA CT,DEL VALLE,TX,78617,227,1,ENCHILADAS Y MAS RESTAURANT,1911 W ANDERSON LN,AUSTIN,TX,78757,227,Y,MB432480,06/17/1999,,10/31/2017,$35585,$149,$2726,$0,$38460
17416992075,R. H. M. CORPORATION,1319 S 24TH 1/2 ST,NEDERLAND,TX,77627,123,1,LA SUPREMA TORTILLA BAKERY,3106 HIGHWAY 365,NEDERLAND,TX,77627,123,Y,RM465864,01/01/2011,,10/31/2017,$1423,$0,$1011,$0,$2434
18304355250,MELT CLUB LLC,4913 41ST ST,LUBBOCK,TX,79414,152,1,MELT,1711 TEXAS AVE,LUBBOCK,TX,79401,152,Y,MB623761,03/30/2006,,10/31/2017,$10362,$1571,$10092,$0,$22025
32054519080,"HARWOOD TRAILHEAD, LLC",2501 N HARWOOD ST STE 1400,DALLAS,TX,75201,57,1,THE GROVE,3019 MCKINNON ST,DALLAS,TX,75201,57,Y,MB906964,05/06/2015,,10/31/2017,$10915,$1807,$9014,$0,$21736
17604758197,100 % TAQUITO CO.,3245 SOUTHWEST FWY,HOUSTON,TX,77027,101,3,100% TAQUITO CO,3245 SOUTHWEST FWY,HOUSTON,TX,77027,101,Y,MB553644,03/04/2004,,10/31/2017,$7882,$9,$4368,$0,$12259
17520688767,Y C C CORPORATION,3306 W WALNUT ST STE 101,GARLAND,TX,75042,57,1,MAY DRAGON,4848 BELT LINE RD,DALLAS,TX,75254,57,Y,MB182931,12/01/1993,,10/31/2017,$995,$1588,$674,$0,$3257
32030060738,MICHELADAS LLC,2204 POINT BLUFF DR,AUSTIN,TX,78746,227,1,MICHELADAS,333 E 2ND ST,AUSTIN,TX,78701,227,Y,MB795672,01/23/2012,,10/31/2017,$19425,$2019,$7586,$0,$29030
32042568009,"ROLA EL TACO, LLC",8203 LONG POINT RD,HOUSTON,TX,77055,101,1,TACOS DEL JULIO,5887 WESTHEIMER RD STE J,HOUSTON,TX,77057,101,Y,MB799452,03/02/2012,,10/31/2017,$0,$0,$0,$0,$0
32056660502,"C.B. TAN, LLC",1408 E MAIN ST STE 100,FREDERICKSBRG,TX,78624,86,1,"C.B. TAN, LLC",1408 E MAIN ST STE 100,FREDERICKSBURG,TX,78624,86,Y,MB925124,10/28/2015,,10/31/2017,$682,$647,$647,$0,$1976
18610859995,TAQUERIA TEPATITLAN NO. 15 INC.,11407 SOUTHWEST FWY,HOUSTON,TX,77031,101,1,TAQUERIA TEPATITLAN NO 15 INC,11407 SOUTHWEST FWY,HOUSTON,TX,77031,101,Y,MB551624,02/10/2004,,10/31/2017,$7308,$0,$7522,$0,$14830
32038589480,"CAROL'S CLUB SOCIAL CLUB, INC.",PO BOX 5007,MABANK,TX,75147,107,1,CAROL'S CLUB,111 E MAIN ST,GUN BARREL CITY,TX,75156,107,Y,N 714154,02/06/2009,,10/31/2017,$6818,$811,$9146,$0,$16775
32004532787,NICOLA NATOUR,4005 PRESTON RD STE 518,PLANO,TX,75093,43,4,MIGNON,4005 PRESTON RD STE 518,PLANO,TX,75093,43,Y,RM612421,10/25/2005,,10/31/2017,$7970,$18715,$690,$0,$27375
32029743450,SALVADOR GARCIA ROSAS,11786 S WILCREST DR,HOUSTON,TX,77099,101,2,DON SALVADOR POTZOLLERIA BAR MINI-SUPER,1954 CYPRESS CREEK PKWY,HOUSTON,TX,77090,101,N,MB919324,09/03/2015,,10/31/2017,$0,$0,$0,$0,$0
32061018845,"ROSELLA AT THE RAND, LLC",203 E JONES AVE STE 101,SAN ANTONIO,TX,78215,15,1,ROSELLA AT THE RAND,114 E HOUSTON ST,SAN ANTONIO,TX,78205,15,Y,MB987805,07/11/2017,,10/31/2017,$6399,$1631,$2004,$0,$10034
32045094409,ZERO-ONE ALEWORKS LLC,20 W BEAUREGARD AVE,SAN ANGELO,TX,76903,226,2,ZERO ONE ALE HOUSE,20 W BEAUREGARD AVE,SAN ANGELO,TX,76903,226,Y,MB796758,04/01/2012,,10/31/2017,$9998,$3374,$22535,$0,$35907
32039761641,TSH HOLDINGS LLC,201 SUNDANCE PKWY STE D,ROUND ROCK,TX,78681,246,1,TOKYO STEAK HOUSE,201 SUNDANCE PKWY STE D,ROUND ROCK,TX,78681,246,Y,RM749424,06/02/2010,,10/31/2017,$3484,$3474,$2364,$0,$9322
32057965504,"MCHORN DEVELOPMENT, LLC",815 FM 991,TEXARKANA,TX,75501,19,1,IRONWOOD GRILL,4312 GALLERIA OAKS DR,TEXARKANA,TX,75503,19,Y,RM924089,10/20/2015,,10/31/2017,$5035,$4314,$4381,$0,$13730
17525282053,"JOSE' FUENTES CO., INC.",16816 DALLAS PKWY,DALLAS,TX,75248,57,3,GLORIA'S RESTAURANT,3715 GREENVILLE AVE STE A,DALLAS,TX,75206,57,Y,MB427595,03/25/1998,,10/31/2017,$71938,$9942,$7338,$0,$89218
32060141796,"SUNSET SHACKS, LLC",10802 PALUXY PASS,AUSTIN,TX,78726,227,1,SHACK 512,8714 LIME CREEK RD,VOLENTE,TX,78641,227,Y,MB944473,05/18/2016,,10/31/2017,$11792,$1729,$4709,$0,$18230
17527712651,"EDAMAME, INC.",2624 ELM ST,DALLAS,TX,75226,57,1,DEEP SUSHI,2624 ELM ST,DALLAS,TX,75226,57,Y,MB436737,08/10/1998,,10/31/2017,$18928,$20074,$11924,$0,$50926
32052599423,SCEIP ENTERPRISES LLC,5133 N FM 1053,FORT STOCKTON,TX,79735,186,2,THE THIRSTY CABOOSE,5133 N FM 1053,FORT STOCKTON,TX,79735,186,N,MB864528,07/06/2017,,10/31/2017,$0,$0,$0,$0,$0
32061877596,"LAST CHANCE BAR AND GRILL, LLC",3685 PRESTON RD STE 185,FRISCO,TX,75034,43,1,LAST CHANCE GRILL,3685 PRESTON RD STE 185,FRISCO,TX,75034,43,Y,RM972370,02/09/2017,10/16/2017,10/31/2017,$0,$0,$0,$0,$51811
32047427839,CEDAR PARK PUB LLC,2304 MONACO DR,CEDAR PARK,TX,78613,246,1,CEDAR PARK PUB,2403 S BELL BLVD STE B,CEDAR PARK,TX,78613,246,Y,MB808309,05/24/2012,,10/31/2017,$24714,$319,$14118,$0,$39151
12019965735,"GOTHAM DOWNTOWN CLUB, LLC",8007 WEBBLES DR,SAN ANTONIO,TX,78218,15,2,COWABUNGA,402 E TRAVIS ST STE 1,SAN ANTONIO,TX,78205,15,Y,MB437875,06/02/2010,,10/31/2017,$16266,$0,$8469,$0,$24735
17428871408,"LAREDO COMIDAS, L.L.C.",1000 S 10TH ST,MCALLEN,TX,78501,108,1,TACO PALENQUE,1000 S 10TH ST,MCALLEN,TX,78501,108,Y,MB877963,07/14/2014,,10/31/2017,$353,$0,$2460,$0,$2813
17605352644,"SMOKE INN OF HOUSTON, INC.",6302 WILLGUS TRAIL LN,HOUSTON,TX,77066,101,3,ON THE ROX SPORTS BAR GRILL,10535 JONES RD STE 300,HOUSTON,TX,77065,101,N,MB628714,01/01/2016,,10/31/2017,$50213,$1920,$51114,$0,$103247
17501568004,BROOK HOLLOW GOLF CLUB,8301 HARRY HINES BLVD,DALLAS,TX,75235,57,1,BROOK HOLLOW GOLF CLUB,8301 HARRY HINES BLVD,DALLAS,TX,75235,57,Y,N 481299,09/30/2000,,10/31/2017,$35540,$47699,$9419,$0,$92658
32043583734,"RENDEZVOUS PRIVATE CLUB, INC.",2111 TEXOMA PKWY,SHERMAN,TX,75090,91,1,"RENDEZVOUS PRIVATE CLUB, INC.",2111 TEXOMA PKWY,SHERMAN,TX,75090,91,Y,N 783364,08/25/2011,,10/31/2017,$23203,$362,$13905,$0,$37470
17526523844,"BETTY ROSE'S, INC.",PO BOX 3101,ABILENE,TX,79604,221,6,"BETTY ROSE'S, INC",3934 CATCLAW DR,ABILENE,TX,79606,221,Y,MB980192,04/28/2017,,10/31/2017,$8301,$575,$14615,$0,$23491
32056530978,"HP CRUDO, LLC",1005 WINDSOR DR,MCKINNEY,TX,75070,43,1,CRUDO TAVERNA,8411 PRESTON RD STE 132,DALLAS,TX,75225,57,Y,MB943562,05/06/2016,,10/31/2017,$0,$0,$0,$0,$0
