"N 625671    ","NORAZO PRIVATE CLUB           ","11311 HARRY HINES BLVD STE 5  ","DALLAS              ","TX","75229","057","          ","2017/08", 000001460.06
"RM768333    ","NORDSTROM                     ","5220 ALPHA RD                 ","DALLAS              ","TX","75240","057","          ","2017/08", 000000162.74
"MB612706    ","NORDSTROM BAZILLE             ","8687 N CENTRAL EXPY           ","DALLAS              ","TX","75225","057","          ","2017/08", 000002604.89
"MB893513    ","NORTH HENDERSON RESTAURANT, LL","2107 N HENDERSON AVE STE A    ","DALLAS              ","TX","75206","057","          ","2017/08", 000009177.45
"N 644144    ","NORTHWOOD CLUB                ","6524 ALPHA RD                 ","DALLAS              ","TX","75240","057","          ","2017/08", 000003770.69
"RM805596    ","NOVA                          ","1417 W DAVIS ST               ","DALLAS              ","TX","75208","057","          ","2017/08", 000004009.88
"MB754804    ","O E PENGUIN                   ","1404 1/2 MAIN ST              ","DALLAS              ","TX","75202","057","          ","2017/08", 000003952.79
"MB697487    ","O T TAVERN                    ","3606 GREENVILLE AVE STE A     ","DALLAS              ","TX","75206","057","          ","2017/08", 000004794.45
"N 545762    ","O'RILEY'S PUB                 ","8989 FOREST LN STE 120        ","DALLAS              ","TX","75243","057","          ","2017/08", 000003272.01
"RM791591    ","OAK                           ","1628 OAK LAWN AVE             ","DALLAS              ","TX","75207","057","          ","2017/08", 000003072.01
"N 805171    ","OAK CLIFF SOCIAL CLUB         ","238 W DAVIS ST                ","DALLAS              ","TX","75208","057","          ","2017/08", 000003812.23
"MB734783    ","OCEAN PRIME                   ","2101 CEDAR SPRINGS RD STE 32  ","DALLAS              ","TX","75201","057","          ","2017/08", 000011476.49
"MB901844    ","ODC BEVERAGE CORP             ","350 N SAINT PAUL ST STE 120   ","DALLAS              ","TX","75201","057","          ","2017/08", 000000702.89
"RM775882    ","ODDFELLOWS                    ","316 W 7TH ST                  ","DALLAS              ","TX","75208","057","          ","2017/08", 000002176.83
"MB872226    ","OFF - SITE KITCHEN            ","331 SINGLETON BLVD STE 100    ","DALLAS              ","TX","75212","057","          ","2017/08", 000000711.60
"N 697788    ","OFFSHORE'S NEXTDOOR           ","9660 AUDELIA RD STE 305       ","DALLAS              ","TX","75238","057","          ","2017/08", 000000000.00
"RM919370    ","OH GAM JA                     ","11422 HARRY HINES BLVD STE 1  ","DALLAS              ","TX","75229","057","          ","2017/08", 000000024.85
"MB693300    ","OISHII RESTAURANT             ","2525 WYCLIFF AVE STE 110      ","DALLAS              ","TX","75219","057","          ","2017/08", 000004364.71
"MB110519    ","OJEDA'S CAFE                  ","4617 MAPLE AVE                ","DALLAS              ","TX","75219","057","          ","2017/08", 000006049.29
"MB741141    ","OJOS LOCOS SPORTS CATINA      ","10230 TECHNOLOGY BLVD E       ","DALLAS              ","TX","75220","057","          ","2017/08", 000018591.42
"MB816482    ","OK CORRAL                     ","10733 SPANGLER RD STE A       ","DALLAS              ","TX","75220","057","          ","2017/08", 000013315.17
"MB891571    ","OLD CHICAGO                   ","5319 E MOCKINGBIRD LN STE 10  ","DALLAS              ","TX","75206","057","          ","2017/08", 000001662.87
"MB612639    ","OLD RECESS                    ","2824 HARRY HINES BLVD         ","DALLAS              ","TX","75201","057","          ","2017/07", 000000611.04
"MB862364    ","OLD WARSAW RESTAURANT         ","2512 MAPLE AVE                ","DALLAS              ","TX","75201","057","          ","2017/08", 000001413.70
"RM764145    ","OLIVE GARDEN OF TEXAS #1257   ","9079 VANTAGE POINT DR         ","DALLAS              ","TX","75243","057","          ","2017/08", 000001247.80
"MB248702    ","OLIVE GARDEN OF TEXAS #1466   ","10280 TECHNOLOGY BLVD E       ","DALLAS              ","TX","75220","057","          ","2017/08", 000001299.73
"MB746113    ","OLIVELLA'S NEO PIZZA NAPOLETAN","2340 VICTORY PARK LN          ","DALLAS              ","TX","75219","057","          ","2017/08", 000001297.18
"RM802864    ","OLIVER'S EATERY               ","4727 FRANKFORD RD STE 373     ","DALLAS              ","TX","75287","043","          ","2017/08", 000000029.07
"MB787005    ","OMNI DALLAS CONVENTION CENTER ","555 S LAMAR ST                ","DALLAS              ","TX","75202","057","          ","2017/08", 000057001.79
"MB911664    ","ON PREMISE                    ","2711 ELM ST                   ","DALLAS              ","TX","75226","057","          ","2017/07", 000005101.04
"MB756911    ","ON THE BORDER                 ","3130 KNOX ST                  ","DALLAS              ","TX","75205","057","          ","2017/08", 000001504.35
"MB935430    ","ON THE LAMB                   ","2614 ELM ST                   ","DALLAS              ","TX","75226","057","          ","2017/07", 000001073.80
"MB206802    ","ONE NOSTALGIA                 ","6521 ABRAMS RD                ","DALLAS              ","TX","75231","057","          ","2017/08", 000002622.24
"RM971925    ","ONE PERCENT                   ","11441 N STEMMONS FWY STE 107  ","DALLAS              ","TX","75229","057","          ","2017/07", 000000000.00
"RM971925    ","ONE PERCENT                   ","11441 N STEMMONS FWY STE 107  ","DALLAS              ","TX","75229","057","          ","2017/08", 000000000.00
"MB854028    ","ORIGIN NATURAL FOOD           ","4438 MCKINNEY AVE STE 150     ","DALLAS              ","TX","75205","057","          ","2017/08", 000000659.34
"RM765980    ","OUTBACK STEAKHOUSE            ","9049 VANTAGE POINT DR         ","DALLAS              ","TX","75243","057","          ","2017/08", 000001025.56
"MB898683    ","OVEN & CELLAR                 ","1900 ELM ST STE 102           ","DALLAS              ","TX","75201","057","          ","2017/08", 000000000.00
"MB258579    ","OZONA GRILL AND BAR           ","4615 GREENVILLE AVE           ","DALLAS              ","TX","75206","057","          ","2017/08", 000004911.63
"MB529608    ","P F CHANG'S CHINA BISTRO      ","225 NORTHPARK CTR             ","DALLAS              ","TX","75225","057","          ","2017/08", 000003557.83
"RM765719    ","P F CHANG'S CHINA BISTRO      ","18323 DALLAS PKWY             ","DALLAS              ","TX","75287","043","          ","2017/08", 000002577.49
"RM835692    ","PAKPAO OPERATING, LP          ","1628 OAK LAWN AVE STE 120     ","DALLAS              ","TX","75207","057","          ","2017/08", 000001104.16
"RM917430    ","PAKPAO THAI                   ","7859 WALNUT HILL LN STE 150   ","DALLAS              ","TX","75230","057","          ","2017/08", 000000725.74
"N 892787    ","PALANGSAE PRIVATE CLUB        ","11434 EMERALD ST STE 106      ","DALLAS              ","TX","75229","057","          ","2017/08", 000001210.08
"MB850583    ","PALAPAS SEAFOOD BAR           ","1418 GREENVILLE AVE           ","DALLAS              ","TX","75206","057","          ","2017/07", 000001766.85
"N 858740    ","PANCHITAS CLUB                ","720 E JEFFERSON BLVD          ","DALLAS              ","TX","75203","057","          ","2017/08", 000000087.63
"RM771802    ","PAPPADEAUX SEAFOOD #21        ","18349 DALLAS PKWY             ","DALLAS              ","TX","75287","043","          ","2017/08", 000009617.38
"MB249654    ","PAPPADEAUX SEAFOOD KITCHEN    ","10428 LOMBARDY LN             ","DALLAS              ","TX","75220","057","          ","2017/08", 000007417.43
"MB492596    ","PAPPADEAUX SEAFOOD KITCHEN    ","3520 OAK LAWN AVE             ","DALLAS              ","TX","75219","057","          ","2017/08", 000009079.97
"MB433949    ","PAPPAS BROS STEAKHOUSE        ","10477 LOMBARDY LN             ","DALLAS              ","TX","75220","057","          ","2017/08", 000023867.41
"MB247578    ","PAPPASITO'S CANTINA           ","10433 LOMBARDY LN             ","DALLAS              ","TX","75220","057","          ","2017/08", 000007402.49
"MB257375    ","PARIGI                        ","3311 OAK LAWN AVE             ","DALLAS              ","TX","75219","057","          ","2017/08", 000003392.47
"N 888930    ","PARK AVENUE PRIVATE CLUB      ","2443 WALNUT HILL LN           ","DALLAS              ","TX","75229","057","          ","2017/08", 000016045.96
"N 163707    ","PARK CITY CLUB                ","5956 SHERRY LN                ","DALLAS              ","TX","75225","057","          ","2017/08", 000002014.02
"RM920356    ","PARKER-BARROWS                ","338 W DAVIS ST                ","DALLAS              ","TX","75208","057","          ","2017/07", 000000869.99
"MB856383    ","PARLIAMENT                    ","2418 ALLEN ST                 ","DALLAS              ","TX","75204","057","          ","2017/08", 000008059.16
"MB905261    ","PATRIZIO MCKINNEY AVE, LLC    ","3232 MCKINNEY AVE             ","DALLAS              ","TX","75204","057","          ","2017/08", 000000490.70
"MB905145    ","PAUL MARTIN'S AMERICAN GRILL  ","3848 OAK LAWN AVE STE 210     ","DALLAS              ","TX","75219","057","          ","2017/08", 000005385.59
"RM766690    ","PEI WEI FRESH KITCHEN         ","11700 PRESTON RD STE 650      ","DALLAS              ","TX","75230","057","          ","2017/08", 000000114.23
"RM766767    ","PEI WEI FRESH KITCHEN         ","8305 WESTCHESTER DR           ","DALLAS              ","TX","75225","057","          ","2017/08", 000000071.82
"RM856043    ","PEI WEI FRESH KITCHEN         ","9540 GARLAND RD STE 383       ","DALLAS              ","TX","75218","057","          ","2017/08", 000000074.77
"MB660163    ","PEKERS                        ","2615 OAK LAWN AVE             ","DALLAS              ","TX","75219","057","          ","2017/08", 000002070.63
"RM773113    ","PENNE POMODORO                ","11661 PRESTON RD STE 143      ","DALLAS              ","TX","75230","057","          ","2017/08", 000001900.32
"MB247024    ","PEPE'S & MITO'S MEXICAN CAFE  ","2911 ELM ST                   ","DALLAS              ","TX","75226","057","          ","2017/08", 000001826.95
"MB943988    ","PERA                          ","2405 N HENDERSON AVE          ","DALLAS              ","TX","75206","057","          ","2017/08", 000000212.65
"RM938980    ","PERA WINE & TAPAS             ","6006 BELT LINE RD             ","DALLAS              ","TX","75254","057","          ","2017/08", 000000528.83
"N 864082    ","PERIMETER ZEN                 ","2124 FARRINGTON ST STE 350    ","DALLAS              ","TX","75207","057","          ","2017/08", 000000007.23
"MB744350    ","PERRY'S STEAKHOUSE & GRILLE   ","2000 MCKINNEY AVE STE 100     ","DALLAS              ","TX","75201","057","          ","2017/08", 000009459.46
"RM817907    ","PETER PIPER PIZZA             ","729 W JEFFERSON BLVD          ","DALLAS              ","TX","75208","057","          ","2017/08", 000000203.07
"N 939647    ","PHD CLUB                      ","1300 W DAVIS ST               ","DALLAS              ","TX","75208","057","          ","2017/08", 000003640.24
"RM778286    ","PICASSO'S PIZZA               ","7215 SKILLMAN ST STE 300      ","DALLAS              ","TX","75231","057","          ","2017/08", 000001187.10
"RM768705    ","PICASSO'S PIZZA & GRILL       ","18160 DALLAS PKWY             ","DALLAS              ","TX","75287","043","          ","2017/08", 000000607.95
"RM784553    ","PICASSO'S PIZZA & GRILL INC   ","12300 INWOOD RD STE 116       ","DALLAS              ","TX","75244","057","          ","2017/08", 000000690.03
"N 945683    ","PIE TAP PIZZA WORKSHOP + BAR  ","2708 N HENDERSON AVE          ","DALLAS              ","TX","75206","057","          ","2017/08", 000004690.13
"MB940552    ","PIE TAP PIZZA WORKSHOP + BAR  ","1212 OAK LAWN AVE STE 131     ","DALLAS              ","TX","75207","057","          ","2017/08", 000004396.87
"RM853114    ","PIER 247                      ","247 W DAVIS ST                ","DALLAS              ","TX","75208","057","          ","2017/08", 000002655.67
"MB566290    ","PILIKIA                       ","3113 ROSS AVE                 ","DALLAS              ","TX","75204","057","          ","2017/08", 000004442.03
"RM946818    ","PINCH THE TAILS               ","18101 PRESTON RD STE 204C     ","DALLAS              ","TX","75252","043","          ","2017/08", 000000155.50
"N 992054    ","PINK LOUNGE PRIVATE CLUB      ","3022 W DAVIS ST               ","DALLAS              ","TX","75211","057","          ","2017/08", 000000000.00
"MB905347    ","PINTS & QUARTS                ","5434 ROSS AVE                 ","DALLAS              ","TX","75206","057","          ","2017/08", 000000272.82
"MB758384    ","PIRA                          ","2500 VICTORY AVE STE PA1124   ","DALLAS              ","TX","75219","057","          ","2017/08", 000000000.00
"N 903961    ","PITTMAN AVENUE CLUB           ","2303 PITTMAN ST               ","DALLAS              ","TX","75208","057","          ","2017/08", 000004882.08
"MB732685    ","PIZZA LOUNGE                  ","841 EXPOSITION AVE            ","DALLAS              ","TX","75226","057","          ","2017/08", 000000907.18
"N 428761    ","PLAYER'S SPORTS BAR & BILLARDS","4444 W ILLINOIS AVE STE 210   ","DALLAS              ","TX","75211","057","          ","2017/07", 000001315.21
"MB973656    ","PLAYMATES LOUNGE CABARET      ","11505 ANAHEIM DR # 200        ","DALLAS              ","TX","75229","057","          ","2017/07", 000000000.00
"MB973656    ","PLAYMATES LOUNGE CABARET      ","11505 ANAHEIM DR # 200        ","DALLAS              ","TX","75229","057","          ","2017/08", 000000000.00
"MB656336    ","POMODORO                      ","2708 ROUTH ST                 ","DALLAS              ","TX","75201","057","          ","2017/08", 000000000.00
"MB100132    ","POOR DAVID'S PUB              ","1313 S LAMAR ST               ","DALLAS              ","TX","75215","057","          ","2017/08", 000000506.38
"MB903240    ","PORTA DI ROMA                 ","1623 MAIN ST STE 104          ","DALLAS              ","TX","75201","057","          ","2017/08", 000001316.41
"N 605384    ","POST TIME_HONKY TONK          ","3650 N BUCKNER BLVD STE 100   ","DALLAS              ","TX","75228","057","          ","2017/08", 000001717.81
"NB405239    ","PRAIRIE LAKES CLUB            ","3202 SE 14TH ST               ","DALLAS              ","TX","75052","057","          ","2017/08", 000000814.72
"MB146649    ","PREGO PASTA HOUSE             ","4930 GREENVILLE AVE           ","DALLAS              ","TX","75206","057","          ","2017/08", 000001696.84
"N 095222    ","PRESTON TRAIL GOLF CLUB       ","17201 PRESTON TRAIL DR        ","DALLAS              ","TX","75248","057","          ","2017/08", 000000398.58
"RM874788    ","PRESTONWOOD COUNTRY CLUB      ","15909 PRESTON RD              ","DALLAS              ","TX","75248","057","          ","2017/08", 000002838.52
"MB811046    ","PRIME BAR AND GRILL           ","10333 TECHNOLOGY BLVD E       ","DALLAS              ","TX","75220","057","          ","2017/07", 000000789.26
"MB811046    ","PRIME BAR AND GRILL           ","10333 TECHNOLOGY BLVD E       ","DALLAS              ","TX","75220","057","          ","2017/08", 000001827.82
"N 806886    ","PRIME TIME BAR & GRILL        ","3920 ROSEMEADE PKWY STE 100   ","DALLAS              ","TX","75287","061","          ","2017/08", 000001723.03
"RM784273    ","PRINCI ITALIA                 ","5959 ROYAL LN STE 707         ","DALLAS              ","TX","75230","057","          ","2017/08", 000005793.35
"MB878455    ","PROOF & PANTRY BEVERAGE, LLC  ","1722 ROUTH ST                 ","DALLAS              ","TX","75201","057","          ","2017/07", 000003156.50
"MB219602    ","PUB PEGASUS                   ","3326 N FITZHUGH AVE           ","DALLAS              ","TX","75204","057","          ","2017/08", 000002001.02
"MB894786    ","PUBLIC SCHOOL 214             ","3700 MCKINNEY AVE STE 148     ","DALLAS              ","TX","75204","057","          ","2017/08", 000004686.98
"MB750803    ","PUNK SOCIETY                  ","2723 ELM ST                   ","DALLAS              ","TX","75226","057","          ","2017/08", 000009575.84
"MB930317    ","PURPLE ONION RESTAURANT       ","115 S FIELD ST                ","DALLAS              ","TX","75202","057","          ","2017/08", 000000280.73
"RM866619    ","Q CAFE & BILLIARDS            ","3068 FOREST LN STE 115        ","DALLAS              ","TX","75234","057","          ","2017/08", 000001126.13
"MB887335    ","QUESA BEVERAGE LLC            ","3900 CEDAR SPRINGS RD         ","DALLAS              ","TX","75219","057","          ","2017/08", 000000000.00
"MB887335    ","QUESA BEVERAGE LLC            ","3900 CEDAR SPRINGS RD         ","DALLAS              ","TX","75219","057","          ","2017/09", 000000000.00
"MB930794    ","QUILL LOUNGE                  ","1628 OAK LAWN AVE STE 100     ","DALLAS              ","TX","75207","057","          ","2017/08", 000004655.29
"MB925547    ","R TACO (RUSTY TACO)           ","4802 GREENVILLE AVE           ","DALLAS              ","TX","75206","057","          ","2017/08", 000000344.58
"N 458373    ","RACK DADDY'S                  ","17509 COIT RD BLDG A          ","DALLAS              ","TX","75252","043","          ","2017/08", 000004059.06
"MB249875    ","RAFA'S                        ","5617 W LOVERS LN              ","DALLAS              ","TX","75209","057","          ","2017/08", 000003920.17
"N 609951    ","RAFAIN DO BRASIL PRIVATE CLUB ","18010 DALLAS PKWY             ","DALLAS              ","TX","75287","043","          ","2017/08", 000001577.18
"MB929016    ","RAGIN CRAB                    ","2100 GREENVILLE AVE           ","DALLAS              ","TX","75206","057","          ","2017/08", 000000370.44
"MB899838    ","RAPSCALLION                   ","2023 GREENVILLE AVE # 110     ","DALLAS              ","TX","75206","057","          ","2017/08", 000004174.23
"MB695433    ","RAVENNA                       ","1301 MAIN ST STE 100          ","DALLAS              ","TX","75202","057","          ","2017/07", 000000809.02
"RM765696    ","RAZZOO'S CAJUN CAFE           ","13929 N CENTRAL EXPY STE H-4  ","DALLAS              ","TX","75243","057","          ","2017/08", 000002657.15
"MB863561    ","RBC                           ","2617 COMMERCE ST              ","DALLAS              ","TX","75226","057","          ","2017/08", 000003025.31
"MB605502    ","RED HOT & BLUE                ","9810 N CENTRAL EXPY STE 600   ","DALLAS              ","TX","75231","057","          ","2017/07", 000000986.50
"MB605502    ","RED HOT & BLUE                ","9810 N CENTRAL EXPY STE 600   ","DALLAS              ","TX","75231","057","          ","2017/08", 000000823.56
"MB878484    ","RED LIGHT LOUNGE              ","2911 MAIN ST                  ","DALLAS              ","TX","75226","057","          ","2017/08", 000003901.81
"RM764224    ","RED LOBSTER #873              ","9069 VANTAGE POINT DR         ","DALLAS              ","TX","75243","057","          ","2017/08", 000001104.42
"MB135459    ","RED LOBSTER OF TEXAS INC #884 ","10290 TECHNOLOGY BLVD E       ","DALLAS              ","TX","75220","057","          ","2017/08", 000000886.14
"N 775135    ","REDROCK PRIVATE CLUB INC.     ","18110 MIDWAY RD STE 208       ","DALLAS              ","TX","75287","043","          ","2017/08", 000005962.06
"MB534809    ","REIKYU SUSHI & BAR            ","5321 E MOCKINGBIRD LN STE 20  ","DALLAS              ","TX","75206","057","          ","2017/07", 000000099.96
"RM896002    ","REMARKABLE BEVERAGE SPORK LLC ","6110 FRANKFORD RD             ","DALLAS              ","TX","75252","043","          ","2017/08", 000002062.32
"MB888155    ","REMEDY                        ","2010 GREENVILLE AVE STE B     ","DALLAS              ","TX","75206","057","          ","2017/08", 000000000.00
"MB873921    ","RENFIELD'S CORNER, INC.       ","2603A ROUTH ST                ","DALLAS              ","TX","75201","057","          ","2017/07", 000012726.51
"MB873921    ","RENFIELD'S CORNER, INC.       ","2603A ROUTH ST                ","DALLAS              ","TX","75201","057","          ","2017/08", 000011084.68
"MB659571    ","RENO'S CHOP SHOP SALOON       ","210 N CROWDUS ST              ","DALLAS              ","TX","75226","057","          ","2017/08", 000003542.89
"MB907737    ","REPUBLIC RANCH                ","3121 ROSS AVE                 ","DALLAS              ","TX","75204","057","          ","2017/07", 000015358.74
"RM922872    ","RESIDENT TAQUERIA             ","9661 AUDELIA RD STE 112       ","DALLAS              ","TX","75238","057","          ","2017/08", 000000680.51
"MB443770    ","RESTAURANT AND TAQUERIA CHOLUL","6886 SHADYBROOK LN            ","DALLAS              ","TX","75231","057","          ","2017/08", 000000394.96
"RM788760    ","RESTAURANT MONTERREY          ","11255 GARLAND RD STE 1400     ","DALLAS              ","TX","75218","057","          ","2017/08", 000000439.98
"MB850650    ","RESTAURANT SANTA ROSA         ","3720 WALNUT HILL LN STE 109   ","DALLAS              ","TX","75229","057","          ","2017/08", 000000141.43
"MB568692    ","RESTAURANTE MEXICO LINDO      ","7515 E GRAND AVE              ","DALLAS              ","TX","75214","057","          ","2017/08", 000000533.05
"RM851426    ","RESTO BISTRO                  ","3011 GULDEN LN STE 104        ","DALLAS              ","TX","75212","057","          ","2017/08", 000000894.85
"MB798138    ","REVOLVER TACO LOUNGE          ","2701 MAIN ST STE 120          ","DALLAS              ","TX","75226","057","          ","2017/08", 000001124.79
"MB915271    ","RICE CHICKEN                  ","2558 ROYAL LN                 ","DALLAS              ","TX","75229","057","          ","2017/08", 000000195.23
"RM917586    ","RIO BRAVO MEXICAN RESTAURANT S","8102 LYNDON B JOHNSON FWY ST  ","DALLAS              ","TX","75251","057","          ","2017/08", 000002130.66
"MB568820    ","RJ MEXICAN CUISINE            ","1701 N MARKET ST STE 102      ","DALLAS              ","TX","75202","057","          ","2017/08", 000002101.72
"RM772617    ","ROCKFISH BEVERAGE CORPORATION,","7639 CAMPBELL RD              ","DALLAS              ","TX","75248","057","          ","2017/08", 000001789.10
"RM772441    ","ROCKFISH BEVERAGE CORPORATION,","11661 PRESTON RD STE 153      ","DALLAS              ","TX","75230","057","          ","2017/08", 000000000.00
"MB487020    ","ROCKFISH SEAFOOD GRILL        ","5331 E MOCKINGBIRD LN STE 16  ","DALLAS              ","TX","75206","057","          ","2017/08", 000000000.00
"MB894494    ","RODEO GOAT                    ","1926 MARKET CENTER BLVD       ","DALLAS              ","TX","75207","057","          ","2017/08", 000006572.36
"N 545216    ","RODRIGUEZ MEXICAN GRILL RESTAU","8009 LAKE JUNE RD             ","DALLAS              ","TX","75217","057","          ","2017/08", 000000989.72
"MB637234    ","ROMA'S PIZZA AND RESTAURANT   ","7033 GREENVILLE AVE STE 101   ","DALLAS              ","TX","75231","057","          ","2017/08", 000000182.10
"RM846613    ","ROMAN CUCINA                  ","7989 BELT LINE RD STE 315     ","DALLAS              ","TX","75248","057","          ","2017/08", 000001428.30
"MB859134    ","ROTI BISTRO GRILL             ","4438 MCKINNEY AVE # 100       ","DALLAS              ","TX","75205","057","          ","2017/07", 000000131.65
"MB859134    ","ROTI BISTRO GRILL             ","4438 MCKINNEY AVE # 100       ","DALLAS              ","TX","75205","057","          ","2017/08", 000000176.14
"MB123501    ","ROUNDUP SALOON                ","3912 CEDAR SPRINGS RD         ","DALLAS              ","TX","75219","057","          ","2017/08", 000019572.84
"RM780105    ","ROYAL CHINA RESTAURANT        ","6025 ROYAL LN STE 201         ","DALLAS              ","TX","75230","057","          ","2017/08", 000002097.10
"N 057779    ","ROYAL OAKS COUNTRY CLUB, INC. ","7915 GREENVILLE AVE           ","DALLAS              ","TX","75231","057","          ","2017/08", 000004980.64
"RM773779    ","ROYAL WOK                     ","2560 ROYAL LN STE 100         ","DALLAS              ","TX","75229","057","          ","2017/08", 000000051.99
"RM776556    ","RUGGERI'S RESTAURANT          ","5950 ROYAL LN                 ","DALLAS              ","TX","75230","057","          ","2017/08", 000001678.48
"N 794891    ","RUMORS BAR & GRILL, INC.      ","4222 W CAMP WISDOM RD         ","DALLAS              ","TX","75237","057","          ","2017/07", 000000590.80
"MB925549    ","RUSTY TACO                    ","5350 HARRY HINES BLVD         ","DALLAS              ","TX","75235","057","          ","2017/08", 000000016.48
"MB927266    ","RUSTY TACO                    ","3604 OAK LAWN AVE             ","DALLAS              ","TX","75219","057","          ","2017/08", 000000149.20
"RM872429    ","RUSTY TACO PRESTON HOLLOW     ","12050 INWOOD RD STE 110       ","DALLAS              ","TX","75244","057","          ","2017/08", 000000451.04
"RM768890    ","RUTH'S CHRIS STEAK HOUSE      ","17840 DALLAS PKWY             ","DALLAS              ","TX","75287","043","          ","2017/08", 000004572.54
"MB916679    ","RUTH'S CHRIS STEAK HOUSE      ","1900 CEDAR SPRINGS RD STE 10  ","DALLAS              ","TX","75201","057","          ","2017/08", 000003345.77
"MB876336    ","S & D OYSTER CO               ","2701 MCKINNEY AVE             ","DALLAS              ","TX","75204","057","          ","2017/08", 000002444.62
"MB755184    ","SAINT ANN CAFE                ","2514 HARRY HINES BLVD         ","DALLAS              ","TX","75201","057","          ","2017/08", 000008836.09
"MB856047    ","SAL'S PIZZA RESTAURANT, INC.  ","2525 WYCLIFF AVE STE 116      ","DALLAS              ","TX","75219","057","          ","2017/08", 000000407.76
"MB626436    ","SALC, INC.                    ","2201 N STEMMONS FWY FL 1      ","DALLAS              ","TX","75207","057","          ","2017/08", 000044395.47
"RM782966    ","SALC, INC.                    ","5954 LUTHER LN # 100          ","DALLAS              ","TX","75225","057","          ","2017/08", 000003519.91
"RM510994    ","SALC, INC.                    ","5410 LYNDON B JOHNSON FWY     ","DALLAS              ","TX","75240","057","          ","2017/08", 000005201.94
"RM971825    ","SALLIO BISTRO                 ","11910 PRESTON RD STE 209      ","DALLAS              ","TX","75230","057","          ","2017/08", 000001984.67
"MB973532    ","SALSA LIMON AKARD             ","411 N AKARD ST STE 180        ","DALLAS              ","TX","75201","057","          ","2017/08", 000000314.09
"RM766693    ","SALTGRASS INC #20             ","13561 N CENTRAL EXPY          ","DALLAS              ","TX","75243","057","          ","2017/08", 000002500.57
"MB601638    ","SALUM                         ","4152 COLE AVE STE 103         ","DALLAS              ","TX","75204","057","          ","2017/08", 000001749.37
"MB696147    ","SAMBUCA                       ","2120 MCKINNEY AVE             ","DALLAS              ","TX","75201","057","          ","2017/08", 000004207.93
"MB613563    ","SAN FRANCOSCO ROSE            ","3024 GREENVILLE AVE           ","DALLAS              ","TX","75206","057","          ","2017/07", 000001154.47
"RM842262    ","SANCHEZ RESTAURANT & BAR      ","508 N GILPIN AVE              ","DALLAS              ","TX","75211","057","          ","2017/07", 000000107.20
"MB792021    ","SANDAGA 813                   ","813 EXPOSITION AVE            ","DALLAS              ","TX","75226","057","          ","2017/08", 000004678.94
"MB802527    ","SANDBAR CANTINA AND GRILL     ","317 S 2ND AVE                 ","DALLAS              ","TX","75226","057","          ","2017/08", 000009442.98
"RM858414    ","SANJANG KOREAN RESTAURANT     ","11276 HARRY HINES BLVD STE 1  ","DALLAS              ","TX","75229","057","          ","2017/08", 000000344.11
"RM817767    ","SASSETTA/WHEELHOUSE/CENTERCOUR","1617 HI LINE DR STE 390&395   ","DALLAS              ","TX","75207","057","          ","2017/08", 000012634.12
"RM821018    ","SAUCY'S THAI & PHO            ","5944 ROYAL LN                 ","DALLAS              ","TX","75230","057","          ","2017/07", 000000165.82
"RM821018    ","SAUCY'S THAI & PHO            ","5944 ROYAL LN                 ","DALLAS              ","TX","75230","057","          ","2017/08", 000000162.07
"MB845532    ","SAVOR                         ","2000 WOODALL RODGERS FWY STE  ","DALLAS              ","TX","75201","057","          ","2017/08", 000006946.62
"MB957090    ","SAVORY CATERING, LP           ","5855 MAPLE AVE STE 190        ","DALLAS              ","TX","75235","057","          ","2017/08", 000000000.00
"MB813497    ","SEAFOOD SHACK MARISCOS Y TEQUI","3701 W NORTHWEST HWY STE 195  ","DALLAS              ","TX","75220","057","          ","2017/08", 000004021.07
"N 565506    ","SEAFOOD SHACK PRIVATE CLUB    ","11625 WEBB CHAPEL RD          ","DALLAS              ","TX","75229","057","          ","2017/08", 000001622.80
"MB816808    ","SEASONS 52                    ","8687 N CENTRAL EXPY STE B307  ","DALLAS              ","TX","75225","057","          ","2017/08", 000005891.71
"MB960188    ","SELAM RESTAURANT              ","7402 GREENVILLE AVE STE 314   ","DALLAS              ","TX","75231","057","          ","2017/07", 000000640.92
"MB939128    ","SENOR BEAN                    ","708 OLIVE ST                  ","DALLAS              ","TX","75201","057","          ","2017/07", 000000343.17
"MB939128    ","SENOR BEAN                    ","708 OLIVE ST                  ","DALLAS              ","TX","75201","057","          ","2017/08", 000000412.45
"RM917559    ","SEOUL GARDEN                  ","2502 ROYAL LN STE 103         ","DALLAS              ","TX","75229","057","          ","2017/08", 000000615.52
"MB556340    ","SERVICE AMERICA OF TEXAS, INC.","650 S GRIFFIN ST              ","DALLAS              ","TX","75202","057","          ","2017/08", 000008414.73
"RM782534    ","SERVICE SYSTEM ASSOCIATES, INC","650 S R L THORNTON FWY        ","DALLAS              ","TX","75203","057","          ","2017/08", 000000658.20
"MB969834    ","SEVEN FIVE PATIO BAR          ","5600 SMU BLVD STE 120         ","DALLAS              ","TX","75206","057","          ","2017/08", 000002218.16
"RM771603    ","SEVYS GRILL LTD               ","8201 PRESTON RD STE 100       ","DALLAS              ","TX","75225","057","          ","2017/08", 000004978.10
"N 894452    ","SHARKY'S                      ","17453 PRESTON RD              ","DALLAS              ","TX","75252","043","          ","2017/08", 000003689.08
"RM793137    ","SHEBAS ETHIOPAN KITCHEN       ","8989 FOREST LN STE 136        ","DALLAS              ","TX","75243","057","          ","2017/08", 000000732.10
